COMUNA,BARRIO,RANGO ETARIO,personas
01. NORTE,CIUDAD METROPOLITANA,6. Vejez (60 años y más),0
01. NORTE,CIUDAD VENECIA,1. Primera infancia (0-5 años),0
01. NORTE,CIUDAD VENECIA,2. Infancia  (6 – 11 años),0
01. NORTE,CIUDAD VENECIA,3. Adolescencia (12-18 años),0
01. NORTE,CIUDAD VENECIA,4. Juventud (14 – 26 años),0
01. NORTE,CIUDAD VENECIA,5. Adultez  (27 – 59 años),0
01. NORTE,CIUDAD VENECIA,6. Vejez (60 años y más),0
01. NORTE,CIUDADELA REAL DE MINAS,1. Primera infancia (0-5 años),0
01. NORTE,CIUDADELA REAL DE MINAS,2. Infancia  (6 – 11 años),0
01. NORTE,CIUDADELA REAL DE MINAS,3. Adolescencia (12-18 años),0
01. NORTE,CIUDADELA REAL DE MINAS,4. Juventud (14 – 26 años),0
01. NORTE,CIUDADELA REAL DE MINAS,5. Adultez  (27 – 59 años),0
01. NORTE,CIUDADELA REAL DE MINAS,6. Vejez (60 años y más),0
01. NORTE,CLAVERIANO,1. Primera infancia (0-5 años),0
01. NORTE,CLAVERIANO,2. Infancia  (6 – 11 años),0
01. NORTE,CLAVERIANO,3. Adolescencia (12-18 años),7
01. NORTE,CLAVERIANO,4. Juventud (14 – 26 años),42
01. NORTE,CLAVERIANO,5. Adultez  (27 – 59 años),44
01. NORTE,CLAVERIANO,6. Vejez (60 años y más),0
01. NORTE,COLORADOS,1. Primera infancia (0-5 años),0
01. NORTE,COLORADOS,2. Infancia  (6 – 11 años),0
01. NORTE,COLORADOS,3. Adolescencia (12-18 años),111
01. NORTE,COLORADOS,4. Juventud (14 – 26 años),468
01. NORTE,COLORADOS,5. Adultez  (27 – 59 años),440
01. NORTE,COLORADOS,6. Vejez (60 años y más),12
01. NORTE,COLSEGUROS NORTE,1. Primera infancia (0-5 años),0
01. NORTE,COLSEGUROS NORTE,2. Infancia  (6 – 11 años),0
01. NORTE,COLSEGUROS NORTE,3. Adolescencia (12-18 años),20
01. NORTE,COLSEGUROS NORTE,4. Juventud (14 – 26 años),65
01. NORTE,COLSEGUROS NORTE,5. Adultez  (27 – 59 años),63
01. NORTE,COLSEGUROS NORTE,6. Vejez (60 años y más),5
01. NORTE,COMUNEROS,1. Primera infancia (0-5 años),0
01. NORTE,COMUNEROS,2. Infancia  (6 – 11 años),0
01. NORTE,COMUNEROS,3. Adolescencia (12-18 años),0
01. NORTE,COMUNEROS,4. Juventud (14 – 26 años),0
01. NORTE,COMUNEROS,5. Adultez  (27 – 59 años),0
01. NORTE,COMUNEROS,6. Vejez (60 años y más),0
01. NORTE,CONDADO DE GIBRALTAR,1. Primera infancia (0-5 años),0
01. NORTE,CONDADO DE GIBRALTAR,2. Infancia  (6 – 11 años),0
01. NORTE,CONDADO DE GIBRALTAR,3. Adolescencia (12-18 años),0
01. NORTE,CONDADO DE GIBRALTAR,4. Juventud (14 – 26 años),0
01. NORTE,CONDADO DE GIBRALTAR,5. Adultez  (27 – 59 años),0
01. NORTE,CONDADO DE GIBRALTAR,6. Vejez (60 años y más),0
01. NORTE,CONUCOS,1. Primera infancia (0-5 años),0
01. NORTE,CONUCOS,2. Infancia  (6 – 11 años),0
01. NORTE,CONUCOS,3. Adolescencia (12-18 años),0
01. NORTE,CONUCOS,4. Juventud (14 – 26 años),0
01. NORTE,CONUCOS,5. Adultez  (27 – 59 años),0
01. NORTE,CONUCOS,6. Vejez (60 años y más),0
01. NORTE,CORDONCILLO I,1. Primera infancia (0-5 años),0
01. NORTE,CORDONCILLO I,2. Infancia  (6 – 11 años),0
01. NORTE,CORDONCILLO I,3. Adolescencia (12-18 años),0
01. NORTE,CORDONCILLO I,4. Juventud (14 – 26 años),0
01. NORTE,CORDONCILLO I,5. Adultez  (27 – 59 años),0
01. NORTE,CORDONCILLO I,6. Vejez (60 años y más),0
01. NORTE,CORDONCILLO II,1. Primera infancia (0-5 años),0
01. NORTE,CORDONCILLO II,2. Infancia  (6 – 11 años),0
01. NORTE,CORDONCILLO II,3. Adolescencia (12-18 años),0
01. NORTE,CORDONCILLO II,4. Juventud (14 – 26 años),0
01. NORTE,CORDONCILLO II,5. Adultez  (27 – 59 años),0
01. NORTE,CORDONCILLO II,6. Vejez (60 años y más),0
01. NORTE,CRISTAL ALTO,1. Primera infancia (0-5 años),0
01. NORTE,CRISTAL ALTO,2. Infancia  (6 – 11 años),0
01. NORTE,CRISTAL ALTO,3. Adolescencia (12-18 años),0
01. NORTE,CRISTAL ALTO,4. Juventud (14 – 26 años),0
01. NORTE,CRISTAL ALTO,5. Adultez  (27 – 59 años),0
01. NORTE,CRISTAL ALTO,6. Vejez (60 años y más),0
01. NORTE,CRISTAL BAJO,1. Primera infancia (0-5 años),0
01. NORTE,CRISTAL BAJO,2. Infancia  (6 – 11 años),0
01. NORTE,CRISTAL BAJO,3. Adolescencia (12-18 años),0
01. NORTE,CRISTAL BAJO,4. Juventud (14 – 26 años),0
01. NORTE,CRISTAL BAJO,5. Adultez  (27 – 59 años),0
01. NORTE,CRISTAL BAJO,6. Vejez (60 años y más),0
01. NORTE,CUYANITAS,1. Primera infancia (0-5 años),0
01. NORTE,CUYANITAS,2. Infancia  (6 – 11 años),0
01. NORTE,CUYANITAS,3. Adolescencia (12-18 años),0
01. NORTE,CUYANITAS,4. Juventud (14 – 26 años),0
01. NORTE,CUYANITAS,5. Adultez  (27 – 59 años),0
01. NORTE,CUYANITAS,6. Vejez (60 años y más),0
01. NORTE,DANGOND,1. Primera infancia (0-5 años),0
01. NORTE,DANGOND,2. Infancia  (6 – 11 años),0
01. NORTE,DANGOND,3. Adolescencia (12-18 años),0
01. NORTE,DANGOND,4. Juventud (14 – 26 años),0
01. NORTE,DANGOND,5. Adultez  (27 – 59 años),0
01. NORTE,DANGOND,6. Vejez (60 años y más),0
01. NORTE,DELICIAS,1. Primera infancia (0-5 años),0
01. NORTE,DELICIAS,2. Infancia  (6 – 11 años),0
01. NORTE,DELICIAS,3. Adolescencia (12-18 años),0
01. NORTE,DELICIAS,4. Juventud (14 – 26 años),0
01. NORTE,DELICIAS,5. Adultez  (27 – 59 años),0
01. NORTE,DELICIAS,6. Vejez (60 años y más),0
01. NORTE,DELICIAS BAJAS,1. Primera infancia (0-5 años),0
01. NORTE,DELICIAS BAJAS,2. Infancia  (6 – 11 años),0
01. NORTE,DELICIAS BAJAS,3. Adolescencia (12-18 años),0
01. NORTE,DELICIAS BAJAS,4. Juventud (14 – 26 años),0
01. NORTE,DELICIAS BAJAS,5. Adultez  (27 – 59 años),0
01. NORTE,DELICIAS BAJAS,6. Vejez (60 años y más),0
01. NORTE,DIAMANTE I,1. Primera infancia (0-5 años),0
01. NORTE,DIAMANTE I,2. Infancia  (6 – 11 años),0
01. NORTE,DIAMANTE I,3. Adolescencia (12-18 años),0
01. NORTE,DIAMANTE I,4. Juventud (14 – 26 años),0
01. NORTE,DIAMANTE I,5. Adultez  (27 – 59 años),0
01. NORTE,DIAMANTE I,6. Vejez (60 años y más),0
01. NORTE,DIAMANTE II,1. Primera infancia (0-5 años),0
01. NORTE,DIAMANTE II,2. Infancia  (6 – 11 años),0
01. NORTE,DIAMANTE II,3. Adolescencia (12-18 años),0
01. NORTE,DIAMANTE II,4. Juventud (14 – 26 años),0
01. NORTE,DIAMANTE II,5. Adultez  (27 – 59 años),0
01. NORTE,DIAMANTE II,6. Vejez (60 años y más),0
01. NORTE,DON BOSCO,1. Primera infancia (0-5 años),0
01. NORTE,DON BOSCO,2. Infancia  (6 – 11 años),0
01. NORTE,DON BOSCO,3. Adolescencia (12-18 años),0
01. NORTE,DON BOSCO,4. Juventud (14 – 26 años),0
01. NORTE,DON BOSCO,5. Adultez  (27 – 59 años),0
01. NORTE,DON BOSCO,6. Vejez (60 años y más),0
01. NORTE,EL CONDADO,1. Primera infancia (0-5 años),0
01. NORTE,EL CONDADO,2. Infancia  (6 – 11 años),0
01. NORTE,EL CONDADO,3. Adolescencia (12-18 años),0
01. NORTE,EL CONDADO,4. Juventud (14 – 26 años),0
01. NORTE,EL CONDADO,5. Adultez  (27 – 59 años),0
01. NORTE,EL CONDADO,6. Vejez (60 años y más),0
01. NORTE,EL CRISTAL,1. Primera infancia (0-5 años),0
01. NORTE,EL CRISTAL,2. Infancia  (6 – 11 años),0
01. NORTE,EL CRISTAL,3. Adolescencia (12-18 años),0
01. NORTE,EL CRISTAL,4. Juventud (14 – 26 años),0
01. NORTE,EL CRISTAL,5. Adultez  (27 – 59 años),0
01. NORTE,EL CRISTAL,6. Vejez (60 años y más),0
01. NORTE,EL DIVISO,1. Primera infancia (0-5 años),0
01. NORTE,EL DIVISO,2. Infancia  (6 – 11 años),0
01. NORTE,EL DIVISO,3. Adolescencia (12-18 años),0
01. NORTE,EL DIVISO,4. Juventud (14 – 26 años),0
01. NORTE,EL DIVISO,5. Adultez  (27 – 59 años),0
01. NORTE,EL DIVISO,6. Vejez (60 años y más),0
01. NORTE,EL DORADO,1. Primera infancia (0-5 años),0
01. NORTE,EL DORADO,2. Infancia  (6 – 11 años),0
01. NORTE,EL DORADO,3. Adolescencia (12-18 años),0
01. NORTE,EL DORADO,4. Juventud (14 – 26 años),0
01. NORTE,EL DORADO,5. Adultez  (27 – 59 años),0
01. NORTE,EL DORADO,6. Vejez (60 años y más),0
01. NORTE,EL JARDIN,1. Primera infancia (0-5 años),0
01. NORTE,EL JARDIN,2. Infancia  (6 – 11 años),0
01. NORTE,EL JARDIN,3. Adolescencia (12-18 años),0
01. NORTE,EL JARDIN,4. Juventud (14 – 26 años),0
01. NORTE,EL JARDIN,5. Adultez  (27 – 59 años),0
01. NORTE,EL JARDIN,6. Vejez (60 años y más),0
01. NORTE,EL NOGAL I,1. Primera infancia (0-5 años),0
01. NORTE,EL NOGAL I,2. Infancia  (6 – 11 años),0
01. NORTE,EL NOGAL I,3. Adolescencia (12-18 años),0
01. NORTE,EL NOGAL I,4. Juventud (14 – 26 años),0
01. NORTE,EL NOGAL I,5. Adultez  (27 – 59 años),0
01. NORTE,EL NOGAL I,6. Vejez (60 años y más),0
01. NORTE,EL NOGAL II,1. Primera infancia (0-5 años),0
01. NORTE,EL NOGAL II,2. Infancia  (6 – 11 años),0
01. NORTE,EL NOGAL II,3. Adolescencia (12-18 años),0
01. NORTE,EL NOGAL II,4. Juventud (14 – 26 años),0
01. NORTE,EL NOGAL II,5. Adultez  (27 – 59 años),0
01. NORTE,EL NOGAL II,6. Vejez (60 años y más),0
01. NORTE,EL PABLÓN,1. Primera infancia (0-5 años),0
01. NORTE,EL PABLÓN,2. Infancia  (6 – 11 años),0
01. NORTE,EL PABLÓN,3. Adolescencia (12-18 años),22
01. NORTE,EL PABLÓN,4. Juventud (14 – 26 años),77
01. NORTE,EL PABLÓN,5. Adultez  (27 – 59 años),67
01. NORTE,EL PABLÓN,6. Vejez (60 años y más),2
01. NORTE,EL PORVENIR,1. Primera infancia (0-5 años),0
01. NORTE,EL PORVENIR,2. Infancia  (6 – 11 años),0
01. NORTE,EL PORVENIR,3. Adolescencia (12-18 años),0
01. NORTE,EL PORVENIR,4. Juventud (14 – 26 años),0
01. NORTE,EL PORVENIR,5. Adultez  (27 – 59 años),0
01. NORTE,EL PORVENIR,6. Vejez (60 años y más),0
01. NORTE,EL PRADO,1. Primera infancia (0-5 años),0
01. NORTE,EL PRADO,2. Infancia  (6 – 11 años),0
01. NORTE,EL PRADO,3. Adolescencia (12-18 años),0
01. NORTE,EL PRADO,4. Juventud (14 – 26 años),0
01. NORTE,EL PRADO,5. Adultez  (27 – 59 años),0
01. NORTE,EL PRADO,6. Vejez (60 años y más),0
01. NORTE,EL RETIRO,1. Primera infancia (0-5 años),0
01. NORTE,EL RETIRO,2. Infancia  (6 – 11 años),0
01. NORTE,EL RETIRO,3. Adolescencia (12-18 años),0
01. NORTE,EL RETIRO,4. Juventud (14 – 26 años),0
01. NORTE,EL RETIRO,5. Adultez  (27 – 59 años),0
01. NORTE,EL RETIRO,6. Vejez (60 años y más),0
01. NORTE,EL ROCIO,1. Primera infancia (0-5 años),0
01. NORTE,EL ROCIO,2. Infancia  (6 – 11 años),0
01. NORTE,EL ROCIO,3. Adolescencia (12-18 años),0
01. NORTE,EL ROCIO,4. Juventud (14 – 26 años),0
01. NORTE,EL ROCIO,5. Adultez  (27 – 59 años),0
01. NORTE,EL ROCIO,6. Vejez (60 años y más),0
01. NORTE,EL ROSAL,1. Primera infancia (0-5 años),0
01. NORTE,EL ROSAL,2. Infancia  (6 – 11 años),0
01. NORTE,EL ROSAL,3. Adolescencia (12-18 años),4
01. NORTE,EL ROSAL,4. Juventud (14 – 26 años),31
01. NORTE,EL ROSAL,5. Adultez  (27 – 59 años),25
01. NORTE,EL ROSAL,6. Vejez (60 años y más),0
01. NORTE,EL TEJAR,1. Primera infancia (0-5 años),0
01. NORTE,EL TEJAR,2. Infancia  (6 – 11 años),0
01. NORTE,EL TEJAR,3. Adolescencia (12-18 años),0
01. NORTE,EL TEJAR,4. Juventud (14 – 26 años),0
01. NORTE,EL TEJAR,5. Adultez  (27 – 59 años),0
01. NORTE,EL TEJAR,6. Vejez (60 años y más),0
01. NORTE,ESPANA,1. Primera infancia (0-5 años),0
01. NORTE,ESPANA,2. Infancia  (6 – 11 años),0
01. NORTE,ESPANA,3. Adolescencia (12-18 años),0
01. NORTE,ESPANA,4. Juventud (14 – 26 años),0
01. NORTE,ESPANA,5. Adultez  (27 – 59 años),0
01. NORTE,ESPANA,6. Vejez (60 años y más),0
01. NORTE,ESPERANZA I,1. Primera infancia (0-5 años),0
01. NORTE,ESPERANZA I,2. Infancia  (6 – 11 años),0
01. NORTE,ESPERANZA I,3. Adolescencia (12-18 años),0
01. NORTE,ESPERANZA I,4. Juventud (14 – 26 años),0
01. NORTE,ESPERANZA I,5. Adultez  (27 – 59 años),0
01. NORTE,ESPERANZA I,6. Vejez (60 años y más),0
01. NORTE,ESPERANZA II,1. Primera infancia (0-5 años),0
01. NORTE,ESPERANZA II,2. Infancia  (6 – 11 años),0
01. NORTE,ESPERANZA II,3. Adolescencia (12-18 años),0
01. NORTE,ESPERANZA II,4. Juventud (14 – 26 años),0
01. NORTE,ESPERANZA II,5. Adultez  (27 – 59 años),0
01. NORTE,ESPERANZA II,6. Vejez (60 años y más),0
01. NORTE,ESPERANZA III,1. Primera infancia (0-5 años),0
01. NORTE,ESPERANZA III,2. Infancia  (6 – 11 años),0
01. NORTE,ESPERANZA III,3. Adolescencia (12-18 años),0
01. NORTE,ESPERANZA III,4. Juventud (14 – 26 años),0
01. NORTE,ESPERANZA III,5. Adultez  (27 – 59 años),0
01. NORTE,ESPERANZA III,6. Vejez (60 años y más),0
01. NORTE,ESTORAQUES,1. Primera infancia (0-5 años),0
01. NORTE,ESTORAQUES,2. Infancia  (6 – 11 años),0
01. NORTE,ESTORAQUES,3. Adolescencia (12-18 años),0
01. NORTE,ESTORAQUES,4. Juventud (14 – 26 años),0
01. NORTE,ESTORAQUES,5. Adultez  (27 – 59 años),0
01. NORTE,ESTORAQUES,6. Vejez (60 años y más),0
01. NORTE,FONTANA,1. Primera infancia (0-5 años),0
01. NORTE,FONTANA,2. Infancia  (6 – 11 años),0
01. NORTE,FONTANA,3. Adolescencia (12-18 años),0
01. NORTE,FONTANA,4. Juventud (14 – 26 años),0
01. NORTE,FONTANA,5. Adultez  (27 – 59 años),0
01. NORTE,FONTANA,6. Vejez (60 años y más),0
01. NORTE,GAITAN,1. Primera infancia (0-5 años),0
01. NORTE,GAITAN,2. Infancia  (6 – 11 años),0
01. NORTE,GAITAN,3. Adolescencia (12-18 años),0
01. NORTE,GAITAN,4. Juventud (14 – 26 años),0
01. NORTE,GAITAN,5. Adultez  (27 – 59 años),0
01. NORTE,GAITAN,6. Vejez (60 años y más),0
01. NORTE,GALAN,1. Primera infancia (0-5 años),0
01. NORTE,GALAN,2. Infancia  (6 – 11 años),0
01. NORTE,GALAN,3. Adolescencia (12-18 años),0
01. NORTE,GALAN,4. Juventud (14 – 26 años),0
01. NORTE,GALAN,5. Adultez  (27 – 59 años),0
01. NORTE,GALAN,6. Vejez (60 años y más),0
01. NORTE,GARCIA ROVIRA,1. Primera infancia (0-5 años),0
01. NORTE,GARCIA ROVIRA,2. Infancia  (6 – 11 años),0
01. NORTE,GARCIA ROVIRA,3. Adolescencia (12-18 años),0
01. NORTE,GARCIA ROVIRA,4. Juventud (14 – 26 años),0
01. NORTE,GARCIA ROVIRA,5. Adultez  (27 – 59 años),0
01. NORTE,GARCIA ROVIRA,6. Vejez (60 años y más),0
01. NORTE,GIRARDOT,1. Primera infancia (0-5 años),0
01. NORTE,GIRARDOT,2. Infancia  (6 – 11 años),0
01. NORTE,GIRARDOT,3. Adolescencia (12-18 años),0
01. NORTE,GIRARDOT,4. Juventud (14 – 26 años),0
01. NORTE,GIRARDOT,5. Adultez  (27 – 59 años),0
01. NORTE,GIRARDOT,6. Vejez (60 años y más),0
01. NORTE,GOMEZ NIÑO,1. Primera infancia (0-5 años),0
01. NORTE,GOMEZ NIÑO,2. Infancia  (6 – 11 años),0
01. NORTE,GOMEZ NIÑO,3. Adolescencia (12-18 años),0
01. NORTE,GOMEZ NIÑO,4. Juventud (14 – 26 años),0
01. NORTE,GOMEZ NIÑO,5. Adultez  (27 – 59 años),0
01. NORTE,GOMEZ NIÑO,6. Vejez (60 años y más),0
01. NORTE,GRANADA,1. Primera infancia (0-5 años),0
01. NORTE,GRANADA,2. Infancia  (6 – 11 años),0
01. NORTE,GRANADA,3. Adolescencia (12-18 años),0
01. NORTE,GRANADA,4. Juventud (14 – 26 años),0
01. NORTE,GRANADA,5. Adultez  (27 – 59 años),0
01. NORTE,GRANADA,6. Vejez (60 años y más),0
01. NORTE,GRANJAS DE JULIO RINCON,1. Primera infancia (0-5 años),0
01. NORTE,GRANJAS DE JULIO RINCON,2. Infancia  (6 – 11 años),0
01. NORTE,GRANJAS DE JULIO RINCON,3. Adolescencia (12-18 años),0
01. NORTE,GRANJAS DE JULIO RINCON,4. Juventud (14 – 26 años),0
01. NORTE,GRANJAS DE JULIO RINCON,5. Adultez  (27 – 59 años),0
01. NORTE,GRANJAS DE JULIO RINCON,6. Vejez (60 años y más),0
01. NORTE,GRANJAS DE PROVENZA,1. Primera infancia (0-5 años),0
01. NORTE,GRANJAS DE PROVENZA,2. Infancia  (6 – 11 años),0
01. NORTE,GRANJAS DE PROVENZA,3. Adolescencia (12-18 años),0
01. NORTE,GRANJAS DE PROVENZA,4. Juventud (14 – 26 años),0
01. NORTE,GRANJAS DE PROVENZA,5. Adultez  (27 – 59 años),0
01. NORTE,GRANJAS DE PROVENZA,6. Vejez (60 años y más),0
01. NORTE,GRANJAS REAGAN,1. Primera infancia (0-5 años),0
01. NORTE,GRANJAS REAGAN,2. Infancia  (6 – 11 años),0
01. NORTE,GRANJAS REAGAN,3. Adolescencia (12-18 años),0
01. NORTE,GRANJAS REAGAN,4. Juventud (14 – 26 años),0
01. NORTE,GRANJAS REAGAN,5. Adultez  (27 – 59 años),0
01. NORTE,GRANJAS REAGAN,6. Vejez (60 años y más),0
01. NORTE,GRANJITAS NORTE,1. Primera infancia (0-5 años),0
01. NORTE,GRANJITAS NORTE,2. Infancia  (6 – 11 años),0
01. NORTE,GRANJITAS NORTE,3. Adolescencia (12-18 años),0
01. NORTE,GRANJITAS NORTE,4. Juventud (14 – 26 años),0
01. NORTE,GRANJITAS NORTE,5. Adultez  (27 – 59 años),0
01. NORTE,GRANJITAS NORTE,6. Vejez (60 años y más),0
01. NORTE,GUADUALES,1. Primera infancia (0-5 años),0
01. NORTE,GUADUALES,2. Infancia  (6 – 11 años),0
01. NORTE,GUADUALES,3. Adolescencia (12-18 años),0
01. NORTE,GUADUALES,4. Juventud (14 – 26 años),0
01. NORTE,GUADUALES,5. Adultez  (27 – 59 años),0
01. NORTE,GUADUALES,6. Vejez (60 años y más),0
01. NORTE,GUALILO ALTO,1. Primera infancia (0-5 años),0
01. NORTE,GUALILO ALTO,2. Infancia  (6 – 11 años),0
01. NORTE,GUALILO ALTO,3. Adolescencia (12-18 años),0
01. NORTE,GUALILO ALTO,4. Juventud (14 – 26 años),0
01. NORTE,GUALILO ALTO,5. Adultez  (27 – 59 años),0
01. NORTE,GUALILO ALTO,6. Vejez (60 años y más),0
01. NORTE,GUALILO BAJO,1. Primera infancia (0-5 años),0
01. NORTE,GUALILO BAJO,2. Infancia  (6 – 11 años),0
01. NORTE,GUALILO BAJO,3. Adolescencia (12-18 años),0
01. NORTE,GUALILO BAJO,4. Juventud (14 – 26 años),0
01. NORTE,GUALILO BAJO,5. Adultez  (27 – 59 años),0
01. NORTE,GUALILO BAJO,6. Vejez (60 años y más),0
01. NORTE,HACIENDA SAN JUAN,1. Primera infancia (0-5 años),0
01. NORTE,HACIENDA SAN JUAN,2. Infancia  (6 – 11 años),0
01. NORTE,HACIENDA SAN JUAN,3. Adolescencia (12-18 años),0
01. NORTE,HACIENDA SAN JUAN,4. Juventud (14 – 26 años),0
01. NORTE,HACIENDA SAN JUAN,5. Adultez  (27 – 59 años),0
01. NORTE,HACIENDA SAN JUAN,6. Vejez (60 años y más),0
01. NORTE,IGSABELAR,1. Primera infancia (0-5 años),0
01. NORTE,IGSABELAR,2. Infancia  (6 – 11 años),0
01. NORTE,IGSABELAR,3. Adolescencia (12-18 años),0
01. NORTE,IGSABELAR,4. Juventud (14 – 26 años),0
01. NORTE,IGSABELAR,5. Adultez  (27 – 59 años),0
01. NORTE,IGSABELAR,6. Vejez (60 años y más),0
01. NORTE,INEM,1. Primera infancia (0-5 años),0
01. NORTE,INEM,2. Infancia  (6 – 11 años),0
01. NORTE,INEM,3. Adolescencia (12-18 años),0
01. NORTE,INEM,4. Juventud (14 – 26 años),0
01. NORTE,INEM,5. Adultez  (27 – 59 años),0
01. NORTE,INEM,6. Vejez (60 años y más),0
01. NORTE,INMACULADA,1. Primera infancia (0-5 años),0
01. NORTE,INMACULADA,2. Infancia  (6 – 11 años),0
01. NORTE,INMACULADA,3. Adolescencia (12-18 años),0
01. NORTE,INMACULADA,4. Juventud (14 – 26 años),0
01. NORTE,INMACULADA,5. Adultez  (27 – 59 años),0
01. NORTE,INMACULADA,6. Vejez (60 años y más),0
01. NORTE,JARDINES DE COAVICONSA,1. Primera infancia (0-5 años),0
01. NORTE,JARDINES DE COAVICONSA,2. Infancia  (6 – 11 años),0
01. NORTE,JARDINES DE COAVICONSA,3. Adolescencia (12-18 años),0
01. NORTE,JARDINES DE COAVICONSA,4. Juventud (14 – 26 años),0
01. NORTE,JARDINES DE COAVICONSA,5. Adultez  (27 – 59 años),0
01. NORTE,JARDINES DE COAVICONSA,6. Vejez (60 años y más),0
01. NORTE,JOSE MARIA CORDOBA,1. Primera infancia (0-5 años),0
01. NORTE,JOSE MARIA CORDOBA,2. Infancia  (6 – 11 años),0
01. NORTE,JOSE MARIA CORDOBA,3. Adolescencia (12-18 años),0
01. NORTE,JOSE MARIA CORDOBA,4. Juventud (14 – 26 años),0
01. NORTE,JOSE MARIA CORDOBA,5. Adultez  (27 – 59 años),0
01. NORTE,JOSE MARIA CORDOBA,6. Vejez (60 años y más),0
01. NORTE,JUAN XXIII,1. Primera infancia (0-5 años),0
01. NORTE,JUAN XXIII,2. Infancia  (6 – 11 años),0
01. NORTE,JUAN XXIII,3. Adolescencia (12-18 años),0
01. NORTE,JUAN XXIII,4. Juventud (14 – 26 años),0
01. NORTE,JUAN XXIII,5. Adultez  (27 – 59 años),0
01. NORTE,JUAN XXIII,6. Vejez (60 años y más),0
01. NORTE,KENNEDY,1. Primera infancia (0-5 años),0
01. NORTE,KENNEDY,2. Infancia  (6 – 11 años),0
01. NORTE,KENNEDY,3. Adolescencia (12-18 años),213
01. NORTE,KENNEDY,4. Juventud (14 – 26 años),747
01. NORTE,KENNEDY,5. Adultez  (27 – 59 años),733
01. NORTE,KENNEDY,6. Vejez (60 años y más),24
01. NORTE,LA AURORA,1. Primera infancia (0-5 años),0
01. NORTE,LA AURORA,2. Infancia  (6 – 11 años),0
01. NORTE,LA AURORA,3. Adolescencia (12-18 años),0
01. NORTE,LA AURORA,4. Juventud (14 – 26 años),0
01. NORTE,LA AURORA,5. Adultez  (27 – 59 años),0
01. NORTE,LA AURORA,6. Vejez (60 años y más),0
01. NORTE,LA CEIBA,1. Primera infancia (0-5 años),0
01. NORTE,LA CEIBA,2. Infancia  (6 – 11 años),0
01. NORTE,LA CEIBA,3. Adolescencia (12-18 años),0
01. NORTE,LA CEIBA,4. Juventud (14 – 26 años),0
01. NORTE,LA CEIBA,5. Adultez  (27 – 59 años),0
01. NORTE,LA CEIBA,6. Vejez (60 años y más),0
01. NORTE,LA CONCORDIA,1. Primera infancia (0-5 años),0
01. NORTE,LA CONCORDIA,2. Infancia  (6 – 11 años),0
01. NORTE,LA CONCORDIA,3. Adolescencia (12-18 años),0
01. NORTE,LA CONCORDIA,4. Juventud (14 – 26 años),0
01. NORTE,LA CONCORDIA,5. Adultez  (27 – 59 años),0
01. NORTE,LA CONCORDIA,6. Vejez (60 años y más),0
01. NORTE,LA ESTRELLA,1. Primera infancia (0-5 años),0
01. NORTE,LA ESTRELLA,2. Infancia  (6 – 11 años),0
01. NORTE,LA ESTRELLA,3. Adolescencia (12-18 años),0
01. NORTE,LA ESTRELLA,4. Juventud (14 – 26 años),0
01. NORTE,LA ESTRELLA,5. Adultez  (27 – 59 años),0
01. NORTE,LA ESTRELLA,6. Vejez (60 años y más),0
01. NORTE,LA FERIA,1. Primera infancia (0-5 años),0
01. NORTE,LA FERIA,2. Infancia  (6 – 11 años),0
01. NORTE,LA FERIA,3. Adolescencia (12-18 años),0
01. NORTE,LA FERIA,4. Juventud (14 – 26 años),0
01. NORTE,LA FERIA,5. Adultez  (27 – 59 años),0
01. NORTE,LA FERIA,6. Vejez (60 años y más),0
01. NORTE,LA FLORESTA,1. Primera infancia (0-5 años),0
01. NORTE,LA FLORESTA,2. Infancia  (6 – 11 años),0
01. NORTE,LA FLORESTA,3. Adolescencia (12-18 años),0
01. NORTE,LA FLORESTA,4. Juventud (14 – 26 años),0
01. NORTE,LA FLORESTA,5. Adultez  (27 – 59 años),0
01. NORTE,LA FLORESTA,6. Vejez (60 años y más),0
01. NORTE,LA GLORIA,1. Primera infancia (0-5 años),0
01. NORTE,LA GLORIA,2. Infancia  (6 – 11 años),0
01. NORTE,LA GLORIA,3. Adolescencia (12-18 años),0
01. NORTE,LA GLORIA,4. Juventud (14 – 26 años),0
01. NORTE,LA GLORIA,5. Adultez  (27 – 59 años),0
01. NORTE,LA GLORIA,6. Vejez (60 años y más),0
01. NORTE,LA GRAN LADERA,1. Primera infancia (0-5 años),0
01. NORTE,LA GRAN LADERA,2. Infancia  (6 – 11 años),0
01. NORTE,LA GRAN LADERA,3. Adolescencia (12-18 años),0
01. NORTE,LA GRAN LADERA,4. Juventud (14 – 26 años),0
01. NORTE,LA GRAN LADERA,5. Adultez  (27 – 59 años),0
01. NORTE,LA GRAN LADERA,6. Vejez (60 años y más),0
01. NORTE,LA GUACAMAYA,1. Primera infancia (0-5 años),0
01. NORTE,LA GUACAMAYA,2. Infancia  (6 – 11 años),0
01. NORTE,LA GUACAMAYA,3. Adolescencia (12-18 años),0
01. NORTE,LA GUACAMAYA,4. Juventud (14 – 26 años),0
01. NORTE,LA GUACAMAYA,5. Adultez  (27 – 59 años),0
01. NORTE,LA GUACAMAYA,6. Vejez (60 años y más),0
01. NORTE,LA INDEPENDENCIA,1. Primera infancia (0-5 años),0
01. NORTE,LA INDEPENDENCIA,2. Infancia  (6 – 11 años),0
01. NORTE,LA INDEPENDENCIA,3. Adolescencia (12-18 años),0
