Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;rango etario;BARRIO_AT;personas
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;1. Primera Infancia (0-5 años);SI;105
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;2. Infancia (6 - 11 años);SI;121
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;3. Adolescencia (12 - 18 años);SI;135
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;4. Juventud (14 - 26 años);SI;178
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;5. Adultez (27- 59 años);SI;466
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;6. Persona Mayor 60 o mas;SI;116
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;1. Primera Infancia (0-5 años);SI;67
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;2. Infancia (6 - 11 años);SI;38
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;3. Adolescencia (12 - 18 años);SI;37
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;4. Juventud (14 - 26 años);SI;60
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;5. Adultez (27- 59 años);SI;147
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;6. Persona Mayor 60 o mas;SI;25
1;0;SIN CORREGIMIENTO;43;ASENTAMIENTO VILLA MARIA;1-ASENTAMIENTO VILLA MARIA;NO;5. Adultez (27- 59 años);0;2
1;0;SIN CORREGIMIENTO;43;ASENTAMIENTO VILLA MARIA;1-ASENTAMIENTO VILLA MARIA;NO;6. Persona Mayor 60 o mas;0;1
1;0;SIN CORREGIMIENTO;45;LOS ANGELES;1-LOS ANGELES;0;5. Adultez (27- 59 años);0;1
1;0;SIN CORREGIMIENTO;45;LOS ANGELES;1-LOS ANGELES;0;6. Persona Mayor 60 o mas;0;1
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;1. Primera Infancia (0-5 años);SI;75
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;2. Infancia (6 - 11 años);SI;84
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;3. Adolescencia (12 - 18 años);SI;117
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;4. Juventud (14 - 26 años);SI;146
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;5. Adultez (27- 59 años);SI;467
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;6. Persona Mayor 60 o mas;SI;172
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;1. Primera Infancia (0-5 años);0;90
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;2. Infancia (6 - 11 años);0;82
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;3. Adolescencia (12 - 18 años);0;86
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;4. Juventud (14 - 26 años);0;113
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;5. Adultez (27- 59 años);0;302
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;6. Persona Mayor 60 o mas;0;44
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;1. Primera Infancia (0-5 años);SI;517
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;2. Infancia (6 - 11 años);SI;492
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;3. Adolescencia (12 - 18 años);SI;689
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;4. Juventud (14 - 26 años);SI;773
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;5. Adultez (27- 59 años);SI;2374
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;6. Persona Mayor 60 o mas;SI;770
1;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;1-MIRADOR NORTE;0;1. Primera Infancia (0-5 años);0;1
1;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;1-MIRADOR NORTE;0;5. Adultez (27- 59 años);0;1
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;1. Primera Infancia (0-5 años);SI;166
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;2. Infancia (6 - 11 años);SI;150
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;3. Adolescencia (12 - 18 años);SI;161
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;4. Juventud (14 - 26 años);SI;243
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;5. Adultez (27- 59 años);SI;549
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;6. Persona Mayor 60 o mas;SI;109
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;1. Primera Infancia (0-5 años);SI;149
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;2. Infancia (6 - 11 años);SI;116
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;3. Adolescencia (12 - 18 años);SI;142
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;4. Juventud (14 - 26 años);SI;213
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;5. Adultez (27- 59 años);SI;498
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;6. Persona Mayor 60 o mas;SI;118
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;1. Primera Infancia (0-5 años);SI;12
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;2. Infancia (6 - 11 años);SI;17
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;3. Adolescencia (12 - 18 años);SI;23
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;4. Juventud (14 - 26 años);SI;31
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;5. Adultez (27- 59 años);SI;94
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;6. Persona Mayor 60 o mas;SI;32
1;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;1-VILLA MERCEDES;0;5. Adultez (27- 59 años);0;1
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;1. Primera Infancia (0-5 años);0;14
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;2. Infancia (6 - 11 años);0;4
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;3. Adolescencia (12 - 18 años);0;7
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;4. Juventud (14 - 26 años);0;19
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;5. Adultez (27- 59 años);0;42
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;6. Persona Mayor 60 o mas;0;11
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;1. Primera Infancia (0-5 años);0;4
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;2. Infancia (6 - 11 años);0;3
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;3. Adolescencia (12 - 18 años);0;4
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;4. Juventud (14 - 26 años);0;4
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;5. Adultez (27- 59 años);0;6
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;6. Persona Mayor 60 o mas;0;4
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;1. Primera Infancia (0-5 años);0;74
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;2. Infancia (6 - 11 años);0;77
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;3. Adolescencia (12 - 18 años);0;95
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;4. Juventud (14 - 26 años);0;94
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;5. Adultez (27- 59 años);0;260
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;6. Persona Mayor 60 o mas;0;50
1;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;1-LIMONCITO MORRORRICO;0;3. Adolescencia (12 - 18 años);0;1
1;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;1-LIMONCITO MORRORRICO;0;4. Juventud (14 - 26 años);0;1
1;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;1-LIMONCITO MORRORRICO;0;5. Adultez (27- 59 años);0;1
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;2. Infancia (6 - 11 años);0;1
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;3. Adolescencia (12 - 18 años);0;1
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;5. Adultez (27- 59 años);0;1
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;6. Persona Mayor 60 o mas;0;1
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;1. Primera Infancia (0-5 años);0;29
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;2. Infancia (6 - 11 años);0;17
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;3. Adolescencia (12 - 18 años);0;19
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;4. Juventud (14 - 26 años);0;28
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;5. Adultez (27- 59 años);0;64
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;6. Persona Mayor 60 o mas;0;11
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;1. Primera Infancia (0-5 años);0;12
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;2. Infancia (6 - 11 años);0;6
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;3. Adolescencia (12 - 18 años);0;17
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;4. Juventud (14 - 26 años);0;18
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;5. Adultez (27- 59 años);0;48
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;6. Persona Mayor 60 o mas;0;13
1;0;SIN CORREGIMIENTO;244;VILLA FLOR;1-VILLA FLOR;0;2. Infancia (6 - 11 años);0;1
1;0;SIN CORREGIMIENTO;244;VILLA FLOR;1-VILLA FLOR;0;3. Adolescencia (12 - 18 años);0;1
1;0;SIN CORREGIMIENTO;244;VILLA FLOR;1-VILLA FLOR;0;5. Adultez (27- 59 años);0;2
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;1. Primera Infancia (0-5 años);0;76
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;2. Infancia (6 - 11 años);0;45
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;3. Adolescencia (12 - 18 años);0;66
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;4. Juventud (14 - 26 años);0;78
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;5. Adultez (27- 59 años);0;192
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;6. Persona Mayor 60 o mas;0;44
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;1. Primera Infancia (0-5 años);0;51
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;2. Infancia (6 - 11 años);0;50
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;3. Adolescencia (12 - 18 años);0;61
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;4. Juventud (14 - 26 años);0;71
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;5. Adultez (27- 59 años);0;162
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;6. Persona Mayor 60 o mas;0;28
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;1. Primera Infancia (0-5 años);0;21
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;2. Infancia (6 - 11 años);0;18
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;3. Adolescencia (12 - 18 años);0;24
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;4. Juventud (14 - 26 años);0;18
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;5. Adultez (27- 59 años);0;53
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;6. Persona Mayor 60 o mas;0;15
1;0;SIN CORREGIMIENTO;292;LAS TUNAS;1-LAS TUNAS;0;1. Primera Infancia (0-5 años);0;1
1;0;SIN CORREGIMIENTO;292;LAS TUNAS;1-LAS TUNAS;0;4. Juventud (14 - 26 años);0;1
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;1. Primera Infancia (0-5 años);SI;78
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;2. Infancia (6 - 11 años);SI;65
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;3. Adolescencia (12 - 18 años);SI;86
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;4. Juventud (14 - 26 años);SI;104
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;5. Adultez (27- 59 años);SI;419
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;6. Persona Mayor 60 o mas;SI;101
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;1. Primera Infancia (0-5 años);SI;52
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;2. Infancia (6 - 11 años);SI;57
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;3. Adolescencia (12 - 18 años);SI;70
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;4. Juventud (14 - 26 años);SI;70
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;5. Adultez (27- 59 años);SI;291
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;6. Persona Mayor 60 o mas;SI;62
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;1. Primera Infancia (0-5 años);SI;63
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;2. Infancia (6 - 11 años);SI;57
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;3. Adolescencia (12 - 18 años);SI;87
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;4. Juventud (14 - 26 años);SI;79
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;5. Adultez (27- 59 años);SI;254
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;6. Persona Mayor 60 o mas;SI;60
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;1. Primera Infancia (0-5 años);0;62
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;2. Infancia (6 - 11 años);0;42
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;3. Adolescencia (12 - 18 años);0;48
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;4. Juventud (14 - 26 años);0;73
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;5. Adultez (27- 59 años);0;144
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;6. Persona Mayor 60 o mas;0;24
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;1. Primera Infancia (0-5 años);0;4
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;2. Infancia (6 - 11 años);0;4
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;3. Adolescencia (12 - 18 años);0;5
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;4. Juventud (14 - 26 años);0;4
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;5. Adultez (27- 59 años);0;10
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;6. Persona Mayor 60 o mas;0;1
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;1. Primera Infancia (0-5 años);0;81
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;2. Infancia (6 - 11 años);0;65
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;3. Adolescencia (12 - 18 años);0;59
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;4. Juventud (14 - 26 años);0;85
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;5. Adultez (27- 59 años);0;253
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;6. Persona Mayor 60 o mas;0;55
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;1. Primera Infancia (0-5 años);SI;148
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;2. Infancia (6 - 11 años);SI;117
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;3. Adolescencia (12 - 18 años);SI;196
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;4. Juventud (14 - 26 años);SI;204
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;5. Adultez (27- 59 años);SI;482
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;6. Persona Mayor 60 o mas;SI;92
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;1. Primera Infancia (0-5 años);0;333
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;2. Infancia (6 - 11 años);0;295
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;3. Adolescencia (12 - 18 años);0;351
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;4. Juventud (14 - 26 años);0;391
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;5. Adultez (27- 59 años);0;1052
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;6. Persona Mayor 60 o mas;0;185
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;1. Primera Infancia (0-5 años);0;65
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;2. Infancia (6 - 11 años);0;45
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;3. Adolescencia (12 - 18 años);0;58
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;4. Juventud (14 - 26 años);0;70
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;5. Adultez (27- 59 años);0;225
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;6. Persona Mayor 60 o mas;0;39
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;1. Primera Infancia (0-5 años);0;172
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;2. Infancia (6 - 11 años);0;157
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;3. Adolescencia (12 - 18 años);0;138
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;4. Juventud (14 - 26 años);0;146
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;5. Adultez (27- 59 años);0;372
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;6. Persona Mayor 60 o mas;0;58
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;1. Primera Infancia (0-5 años);0;12
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;2. Infancia (6 - 11 años);0;7
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;3. Adolescencia (12 - 18 años);0;13
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;4. Juventud (14 - 26 años);0;23
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;5. Adultez (27- 59 años);0;40
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;6. Persona Mayor 60 o mas;0;7
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;1. Primera Infancia (0-5 años);0;69
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;2. Infancia (6 - 11 años);0;86
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;3. Adolescencia (12 - 18 años);0;96
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;4. Juventud (14 - 26 años);0;117
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;5. Adultez (27- 59 años);0;311
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;6. Persona Mayor 60 o mas;0;78
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;1. Primera Infancia (0-5 años);0;10
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;2. Infancia (6 - 11 años);0;10
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;3. Adolescencia (12 - 18 años);0;23
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;4. Juventud (14 - 26 años);0;20
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;5. Adultez (27- 59 años);0;60
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;6. Persona Mayor 60 o mas;0;13
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;1. Primera Infancia (0-5 años);0;84
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;2. Infancia (6 - 11 años);0;70
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;3. Adolescencia (12 - 18 años);0;76
